From,To,PM2.5,count
17-04-2021 00:00,18-04-2021 00:00,84.66,4
18-04-2021 00:00,19-04-2021 00:00,59.5775,4
19-04-2021 00:00,20-04-2021 00:00,70.005,4
20-04-2021 00:00,21-04-2021 00:00,75.23500000000001,4
21-04-2021 00:00,22-04-2021 00:00,84.4025,4
22-04-2021 00:00,23-04-2021 00:00,40.1825,4
23-04-2021 00:00,24-04-2021 00:00,51.397499999999994,4
24-04-2021 00:00,25-04-2021 00:00,49.942499999999995,4
25-04-2021 00:00,26-04-2021 00:00,44.125,4
26-04-2021 00:00,27-04-2021 00:00,65.0075,4
27-04-2021 00:00,28-04-2021 00:00,95.075,4
28-04-2021 00:00,29-04-2021 00:00,108.195,4
29-04-2021 00:00,30-04-2021 00:00,117.9625,4
30-04-2021 00:00,01-05-2021 00:00,82.0625,4
01-05-2021 00:00,02-05-2021 00:00,88.4575,4
02-05-2021 00:00,03-05-2021 00:00,64.0625,4
03-05-2021 00:00,04-05-2021 00:00,50.36000000000001,4
04-05-2021 00:00,05-05-2021 00:00,54.900000000000006,4
05-05-2021 00:00,06-05-2021 00:00,56.29,4
06-05-2021 00:00,07-05-2021 00:00,56.0525,4
07-05-2021 00:00,08-05-2021 00:00,40.7875,4
08-05-2021 00:00,09-05-2021 00:00,51.71,4
09-05-2021 00:00,10-05-2021 00:00,60.88999999999999,4
10-05-2021 00:00,11-05-2021 00:00,43.724999999999994,4
11-05-2021 00:00,12-05-2021 00:00,52.815,4
12-05-2021 00:00,13-05-2021 00:00,62.3425,4
13-05-2021 00:00,14-05-2021 00:00,22.0275,4
14-05-2021 00:00,15-05-2021 00:00,37.4025,4
15-05-2021 00:00,16-05-2021 00:00,53.63250000000001,4
16-05-2021 00:00,17-05-2021 00:00,63.8075,4
17-05-2021 00:00,18-05-2021 00:00,85.10999999999999,4
18-05-2021 00:00,19-05-2021 00:00,46.22,4
19-05-2021 00:00,20-05-2021 00:00,34.0925,4
20-05-2021 00:00,21-05-2021 00:00,18.7725,4
21-05-2021 00:00,22-05-2021 00:00,22.3625,4
22-05-2021 00:00,23-05-2021 00:00,30.5475,4
23-05-2021 00:00,24-05-2021 00:00,48.559999999999995,4
24-05-2021 00:00,25-05-2021 00:00,91.745,4
25-05-2021 00:00,26-05-2021 00:00,45.91499999999999,4
26-05-2021 00:00,27-05-2021 00:00,25.31,4
27-05-2021 00:00,28-05-2021 00:00,29.290000000000003,4
28-05-2021 00:00,29-05-2021 00:00,13.0725,4
29-05-2021 00:00,30-05-2021 00:00,10.6725,4
30-05-2021 00:00,31-05-2021 00:00,25.4475,4
31-05-2021 00:00,01-06-2021 00:00,54.715,4
01-06-2021 00:00,02-06-2021 00:00,38.32,4
02-06-2021 00:00,03-06-2021 00:00,43.20399999999999,5
03-06-2021 00:00,04-06-2021 00:00,44.9,5
04-06-2021 00:00,05-06-2021 00:00,61.912,5
05-06-2021 00:00,06-06-2021 00:00,41.410000000000004,5
06-06-2021 00:00,07-06-2021 00:00,38.004000000000005,5
07-06-2021 00:00,08-06-2021 00:00,59.565999999999995,5
08-06-2021 00:00,09-06-2021 00:00,52.410000000000004,5
09-06-2021 00:00,10-06-2021 00:00,46.614000000000004,5
10-06-2021 00:00,11-06-2021 00:00,27.903999999999996,5
11-06-2021 00:00,12-06-2021 00:00,50.658,5
12-06-2021 00:00,13-06-2021 00:00,23.473999999999997,5
13-06-2021 00:00,14-06-2021 00:00,13.91,5
14-06-2021 00:00,15-06-2021 00:00,11.198,5
15-06-2021 00:00,16-06-2021 00:00,13.01,5
16-06-2021 00:00,17-06-2021 00:00,25.032000000000004,5
17-06-2021 00:00,18-06-2021 00:00,16.322,5
18-06-2021 00:00,19-06-2021 00:00,24.736,5
19-06-2021 00:00,20-06-2021 00:00,17.586000000000002,5
20-06-2021 00:00,21-06-2021 00:00,14.254,5
21-06-2021 00:00,22-06-2021 00:00,25.15,5
22-06-2021 00:00,23-06-2021 00:00,31.526,5
23-06-2021 00:00,24-06-2021 00:00,42.534,5
24-06-2021 00:00,25-06-2021 00:00,32.336,5
25-06-2021 00:00,26-06-2021 00:00,30.96,5
26-06-2021 00:00,27-06-2021 00:00,33.79,5
27-06-2021 00:00,28-06-2021 00:00,37.358000000000004,5
28-06-2021 00:00,29-06-2021 00:00,39.760000000000005,5
29-06-2021 00:00,30-06-2021 00:00,61.972,5
30-06-2021 00:00,01-07-2021 00:00,72.624,5
01-07-2021 00:00,02-07-2021 00:00,51.61800000000001,5
02-07-2021 00:00,03-07-2021 00:00,39.312,5
03-07-2021 00:00,04-07-2021 00:00,42.053999999999995,5
04-07-2021 00:00,05-07-2021 00:00,48.5,5
05-07-2021 00:00,06-07-2021 00:00,52.028000000000006,5
06-07-2021 00:00,07-07-2021 00:00,50.519999999999996,5
07-07-2021 00:00,08-07-2021 00:00,52.652,5
08-07-2021 00:00,09-07-2021 00:00,45.622,5
09-07-2021 00:00,10-07-2021 00:00,34.206,5
10-07-2021 00:00,11-07-2021 00:00,32.56400000000001,5
11-07-2021 00:00,12-07-2021 00:00,36.010000000000005,5
12-07-2021 00:00,13-07-2021 00:00,26.954,5
13-07-2021 00:00,14-07-2021 00:00,26.52,5
14-07-2021 00:00,15-07-2021 00:00,26.99,5
15-07-2021 00:00,16-07-2021 00:00,30.538,5
16-07-2021 00:00,17-07-2021 00:00,33.452,5
17-07-2021 00:00,18-07-2021 00:00,31.598000000000003,5
18-07-2021 00:00,19-07-2021 00:00,21.192,5
19-07-2021 00:00,20-07-2021 00:00,17.235999999999997,5
20-07-2021 00:00,21-07-2021 00:00,16.796,5
21-07-2021 00:00,22-07-2021 00:00,18.914,5
22-07-2021 00:00,23-07-2021 00:00,18.651999999999997,5
23-07-2021 00:00,24-07-2021 00:00,27.54,5
24-07-2021 00:00,25-07-2021 00:00,23.736,5
25-07-2021 00:00,26-07-2021 00:00,29.68399999999999,5
26-07-2021 00:00,27-07-2021 00:00,29.806,5
27-07-2021 00:00,28-07-2021 00:00,12.476,5
28-07-2021 00:00,29-07-2021 00:00,9.466000000000003,5
29-07-2021 00:00,30-07-2021 00:00,16.146,5
30-07-2021 00:00,31-07-2021 00:00,20.646000000000004,5
31-07-2021 00:00,01-08-2021 00:00,15.368,5
01-08-2021 00:00,02-08-2021 00:00,16.372,5
02-08-2021 00:00,03-08-2021 00:00,16.258000000000003,5
03-08-2021 00:00,04-08-2021 00:00,21.264000000000003,5
04-08-2021 00:00,05-08-2021 00:00,18.645999999999997,5
05-08-2021 00:00,06-08-2021 00:00,20.741999999999997,5
06-08-2021 00:00,07-08-2021 00:00,25.026,5
07-08-2021 00:00,08-08-2021 00:00,31.144,5
08-08-2021 00:00,09-08-2021 00:00,27.726,5
09-08-2021 00:00,10-08-2021 00:00,22.693999999999996,5
10-08-2021 00:00,11-08-2021 00:00,27.8,5
11-08-2021 00:00,12-08-2021 00:00,33.576,5
12-08-2021 00:00,13-08-2021 00:00,31.766,5
13-08-2021 00:00,14-08-2021 00:00,29.134000000000004,5
14-08-2021 00:00,15-08-2021 00:00,33.785999999999994,5
15-08-2021 00:00,16-08-2021 00:00,30.310000000000002,5
16-08-2021 00:00,17-08-2021 00:00,33.733999999999995,5
17-08-2021 00:00,18-08-2021 00:00,40.910000000000004,5
18-08-2021 00:00,19-08-2021 00:00,35.452,5
19-08-2021 00:00,20-08-2021 00:00,30.444,5
20-08-2021 00:00,21-08-2021 00:00,27.968,5
21-08-2021 00:00,22-08-2021 00:00,25.426,5
22-08-2021 00:00,23-08-2021 00:00,28.314,5
23-08-2021 00:00,24-08-2021 00:00,25.04,5
24-08-2021 00:00,25-08-2021 00:00,22.95,5
25-08-2021 00:00,26-08-2021 00:00,24.115999999999996,5
26-08-2021 00:00,27-08-2021 00:00,39.626,5
27-08-2021 00:00,28-08-2021 00:00,37.176,5
28-08-2021 00:00,29-08-2021 00:00,36.972,5
29-08-2021 00:00,30-08-2021 00:00,23.682,5
30-08-2021 00:00,31-08-2021 00:00,16.104000000000003,5
31-08-2021 00:00,01-09-2021 00:00,22.403999999999996,5
01-09-2021 00:00,02-09-2021 00:00,31.874000000000002,5
02-09-2021 00:00,03-09-2021 00:00,31.21,5
03-09-2021 00:00,04-09-2021 00:00,33.274,5
04-09-2021 00:00,05-09-2021 00:00,21.68,5
05-09-2021 00:00,06-09-2021 00:00,26.402000000000005,5
06-09-2021 00:00,07-09-2021 00:00,36.785999999999994,5
07-09-2021 00:00,08-09-2021 00:00,25.860000000000003,5
08-09-2021 00:00,09-09-2021 00:00,18.178000000000004,5
09-09-2021 00:00,10-09-2021 00:00,22.864,5
10-09-2021 00:00,11-09-2021 00:00,22.828,5
11-09-2021 00:00,12-09-2021 00:00,26.089999999999996,5
12-09-2021 00:00,13-09-2021 00:00,23.468,5
13-09-2021 00:00,14-09-2021 00:00,25.633999999999997,5
14-09-2021 00:00,15-09-2021 00:00,19.677999999999997,5
15-09-2021 00:00,16-09-2021 00:00,16.348000000000003,5
16-09-2021 00:00,17-09-2021 00:00,10.598,5
17-09-2021 00:00,18-09-2021 00:00,10.796,5
18-09-2021 00:00,19-09-2021 00:00,25.020000000000003,4
19-09-2021 00:00,20-09-2021 00:00,39.583999999999996,5
20-09-2021 00:00,21-09-2021 00:00,28.107999999999997,5
21-09-2021 00:00,22-09-2021 00:00,24.022,5
22-09-2021 00:00,23-09-2021 00:00,29.1125,4
23-09-2021 00:00,24-09-2021 00:00,30.2225,4
24-09-2021 00:00,25-09-2021 00:00,27.237499999999997,4
25-09-2021 00:00,26-09-2021 00:00,24.202,5
26-09-2021 00:00,27-09-2021 00:00,28.185999999999996,5
27-09-2021 00:00,28-09-2021 00:00,26.094000000000005,5
28-09-2021 00:00,29-09-2021 00:00,21.104000000000003,5
29-09-2021 00:00,30-09-2021 00:00,25.592000000000006,5
30-09-2021 00:00,01-10-2021 00:00,24.41,5
01-10-2021 00:00,02-10-2021 00:00,27.658000000000005,5
02-10-2021 00:00,03-10-2021 00:00,20.772,5
03-10-2021 00:00,04-10-2021 00:00,27.672000000000004,5
04-10-2021 00:00,05-10-2021 00:00,26.8,5
05-10-2021 00:00,06-10-2021 00:00,31.383999999999997,5
06-10-2021 00:00,07-10-2021 00:00,31.118000000000002,5
07-10-2021 00:00,08-10-2021 00:00,44.104,5
08-10-2021 00:00,09-10-2021 00:00,70.864,5
09-10-2021 00:00,10-10-2021 00:00,77.3,5
10-10-2021 00:00,11-10-2021 00:00,78.076,5
11-10-2021 00:00,12-10-2021 00:00,81.71200000000002,5
12-10-2021 00:00,13-10-2021 00:00,73.478,5
13-10-2021 00:00,14-10-2021 00:00,68.49000000000001,5
14-10-2021 00:00,15-10-2021 00:00,83.378,5
15-10-2021 00:00,16-10-2021 00:00,91.78,5
16-10-2021 00:00,17-10-2021 00:00,81.984,5
17-10-2021 00:00,18-10-2021 00:00,39.798,5
18-10-2021 00:00,19-10-2021 00:00,13.398,5
19-10-2021 00:00,20-10-2021 00:00,16.53,5
20-10-2021 00:00,21-10-2021 00:00,56.398,5
21-10-2021 00:00,22-10-2021 00:00,70.648,5
22-10-2021 00:00,23-10-2021 00:00,49.886,5
23-10-2021 00:00,24-10-2021 00:00,66.624,5
24-10-2021 00:00,25-10-2021 00:00,66.70599999999999,5
25-10-2021 00:00,26-10-2021 00:00,54.35,5
26-10-2021 00:00,27-10-2021 00:00,49.752,5
27-10-2021 00:00,28-10-2021 00:00,58.61199999999999,5
28-10-2021 00:00,29-10-2021 00:00,86.35,5
29-10-2021 00:00,30-10-2021 00:00,95.06800000000001,5
30-10-2021 00:00,31-10-2021 00:00,74.35799999999999,5
31-10-2021 00:00,01-11-2021 00:00,107.53400000000002,5
01-11-2021 00:00,02-11-2021 00:00,138.272,5
02-11-2021 00:00,03-11-2021 00:00,107.782,5
03-11-2021 00:00,04-11-2021 00:00,117.598,5
04-11-2021 00:00,05-11-2021 00:00,146.542,5
05-11-2021 00:00,06-11-2021 00:00,192.85799999999998,5
06-11-2021 00:00,07-11-2021 00:00,120.16999999999999,5
07-11-2021 00:00,08-11-2021 00:00,173.32600000000002,5
08-11-2021 00:00,09-11-2021 00:00,158.322,5
09-11-2021 00:00,10-11-2021 00:00,134.584,5
10-11-2021 00:00,11-11-2021 00:00,132.502,5
11-11-2021 00:00,12-11-2021 00:00,93.93599999999999,5
12-11-2021 00:00,13-11-2021 00:00,98.828,5
13-11-2021 00:00,14-11-2021 00:00,117.652,5
14-11-2021 00:00,15-11-2021 00:00,139.574,5
15-11-2021 00:00,16-11-2021 00:00,122.548,5
16-11-2021 00:00,17-11-2021 00:00,107.70400000000002,5
17-11-2021 00:00,18-11-2021 00:00,122.55,5
18-11-2021 00:00,19-11-2021 00:00,115.598,5
19-11-2021 00:00,20-11-2021 00:00,112.268,5
20-11-2021 00:00,21-11-2021 00:00,105.76599999999999,5
21-11-2021 00:00,22-11-2021 00:00,98.694,5
22-11-2021 00:00,23-11-2021 00:00,81.13799999999999,5
23-11-2021 00:00,24-11-2021 00:00,98.27000000000001,5
24-11-2021 00:00,25-11-2021 00:00,141.272,5
25-11-2021 00:00,26-11-2021 00:00,149.012,5
26-11-2021 00:00,27-11-2021 00:00,174.31,5
27-11-2021 00:00,28-11-2021 00:00,217.2675,4
28-11-2021 00:00,29-11-2021 00:00,177.76,4
29-11-2021 00:00,30-11-2021 00:00,130.902,5
30-11-2021 00:00,01-12-2021 00:00,108.85799999999999,5
01-12-2021 00:00,02-12-2021 00:00,111.80199999999999,5
02-12-2021 00:00,03-12-2021 00:00,98.22600000000001,5
03-12-2021 00:00,04-12-2021 00:00,95.536,5
04-12-2021 00:00,05-12-2021 00:00,96.498,5
05-12-2021 00:00,06-12-2021 00:00,89.80799999999999,5
06-12-2021 00:00,07-12-2021 00:00,84.9,5
07-12-2021 00:00,08-12-2021 00:00,54.92999999999999,5
08-12-2021 00:00,09-12-2021 00:00,77.744,5
09-12-2021 00:00,10-12-2021 00:00,95.91199999999999,5
10-12-2021 00:00,11-12-2021 00:00,77.292,5
11-12-2021 00:00,12-12-2021 00:00,86.24799999999999,5
12-12-2021 00:00,13-12-2021 00:00,87.63399999999999,5
13-12-2021 00:00,14-12-2021 00:00,135.11599999999999,5
14-12-2021 00:00,15-12-2021 00:00,118.78799999999998,5
15-12-2021 00:00,16-12-2021 00:00,116.372,5
16-12-2021 00:00,17-12-2021 00:00,123.506,5
17-12-2021 00:00,18-12-2021 00:00,73.72,5
18-12-2021 00:00,19-12-2021 00:00,68.82000000000001,5
19-12-2021 00:00,20-12-2021 00:00,104.874,5
20-12-2021 00:00,21-12-2021 00:00,125.702,5
21-12-2021 00:00,22-12-2021 00:00,137.28000000000003,5
22-12-2021 00:00,23-12-2021 00:00,134.62,5
23-12-2021 00:00,24-12-2021 00:00,193.898,5
24-12-2021 00:00,25-12-2021 00:00,216.32,5
25-12-2021 00:00,26-12-2021 00:00,165.33599999999998,5
26-12-2021 00:00,27-12-2021 00:00,171.416,5
27-12-2021 00:00,28-12-2021 00:00,158.59,5
28-12-2021 00:00,29-12-2021 00:00,146.838,5
29-12-2021 00:00,30-12-2021 00:00,85.792,5
30-12-2021 00:00,31-12-2021 00:00,79.76,5
31-12-2021 00:00,01-01-2022 00:00,64.79400000000001,5
01-01-2022 00:00,02-01-2022 00:00,113.46399999999998,5
02-01-2022 00:00,03-01-2022 00:00,125.30799999999999,5
03-01-2022 00:00,04-01-2022 00:00,149.2825,4
04-01-2022 00:00,05-01-2022 00:00,170.176,5
05-01-2022 00:00,06-01-2022 00:00,137.666,5
06-01-2022 00:00,07-01-2022 00:00,94.77799999999999,5
07-01-2022 00:00,08-01-2022 00:00,54.958000000000006,5
08-01-2022 00:00,09-01-2022 00:00,35.692,5
09-01-2022 00:00,10-01-2022 00:00,42.76,5
10-01-2022 00:00,11-01-2022 00:00,47.1,5
11-01-2022 00:00,12-01-2022 00:00,45.612,5
12-01-2022 00:00,13-01-2022 00:00,51.822,5
13-01-2022 00:00,14-01-2022 00:00,66.01199999999999,5
14-01-2022 00:00,15-01-2022 00:00,71.41600000000001,5
15-01-2022 00:00,16-01-2022 00:00,77.69399999999999,5
16-01-2022 00:00,17-01-2022 00:00,73.78,5
17-01-2022 00:00,18-01-2022 00:00,68.022,5
18-01-2022 00:00,19-01-2022 00:00,78.396,5
19-01-2022 00:00,20-01-2022 00:00,95.80799999999999,5
20-01-2022 00:00,21-01-2022 00:00,135.74,5
21-01-2022 00:00,22-01-2022 00:00,140.46800000000002,5
22-01-2022 00:00,23-01-2022 00:00,97.94200000000001,5
23-01-2022 00:00,24-01-2022 00:00,99.672,5
24-01-2022 00:00,25-01-2022 00:00,74.164,5
25-01-2022 00:00,26-01-2022 00:00,52.733999999999995,5
26-01-2022 00:00,27-01-2022 00:00,59.727999999999994,5
27-01-2022 00:00,28-01-2022 00:00,72.824,5
28-01-2022 00:00,29-01-2022 00:00,73.03,5
29-01-2022 00:00,30-01-2022 00:00,90.51,5
30-01-2022 00:00,31-01-2022 00:00,78.30600000000001,5
31-01-2022 00:00,01-02-2022 00:00,103.992,5
01-02-2022 00:00,02-02-2022 00:00,81.93599999999999,5
02-02-2022 00:00,03-02-2022 00:00,95.238,5
03-02-2022 00:00,04-02-2022 00:00,90.06400000000001,5
04-02-2022 00:00,05-02-2022 00:00,43.763999999999996,5
05-02-2022 00:00,06-02-2022 00:00,55.79,5
06-02-2022 00:00,07-02-2022 00:00,70.99600000000001,5
07-02-2022 00:00,08-02-2022 00:00,118.51400000000001,5
08-02-2022 00:00,09-02-2022 00:00,79.75399999999999,5
09-02-2022 00:00,10-02-2022 00:00,74.076,5
10-02-2022 00:00,11-02-2022 00:00,38.525999999999996,5
11-02-2022 00:00,12-02-2022 00:00,47.517999999999994,5
12-02-2022 00:00,13-02-2022 00:00,52.112,5
13-02-2022 00:00,14-02-2022 00:00,79.93999999999998,5
14-02-2022 00:00,15-02-2022 00:00,116.952,5
15-02-2022 00:00,16-02-2022 00:00,106.388,5
16-02-2022 00:00,17-02-2022 00:00,70.284,5
17-02-2022 00:00,18-02-2022 00:00,68.44800000000001,5
18-02-2022 00:00,19-02-2022 00:00,65.122,5
19-02-2022 00:00,20-02-2022 00:00,49.727999999999994,5
20-02-2022 00:00,21-02-2022 00:00,45.826,5
21-02-2022 00:00,22-02-2022 00:00,53.888,5
22-02-2022 00:00,23-02-2022 00:00,79.92799999999998,5
23-02-2022 00:00,24-02-2022 00:00,63.366,5
24-02-2022 00:00,25-02-2022 00:00,66.18199999999999,5
25-02-2022 00:00,26-02-2022 00:00,75.898,5
26-02-2022 00:00,27-02-2022 00:00,58.08,5
27-02-2022 00:00,28-02-2022 00:00,35.414,5
28-02-2022 00:00,01-03-2022 00:00,35.946000000000005,5
01-03-2022 00:00,02-03-2022 00:00,50.826,5
02-03-2022 00:00,03-03-2022 00:00,60.474000000000004,5
03-03-2022 00:00,04-03-2022 00:00,67.018,5
04-03-2022 00:00,05-03-2022 00:00,60.794000000000004,5
05-03-2022 00:00,06-03-2022 00:00,49.058,5
06-03-2022 00:00,07-03-2022 00:00,59.31,5
07-03-2022 00:00,08-03-2022 00:00,75.872,5
08-03-2022 00:00,09-03-2022 00:00,70.618,5
09-03-2022 00:00,10-03-2022 00:00,65.828,5
10-03-2022 00:00,11-03-2022 00:00,57.214,5
11-03-2022 00:00,12-03-2022 00:00,63.67,5
12-03-2022 00:00,13-03-2022 00:00,63.57000000000001,5
13-03-2022 00:00,14-03-2022 00:00,76.518,5
14-03-2022 00:00,15-03-2022 00:00,89.17999999999999,5
15-03-2022 00:00,16-03-2022 00:00,113.478,5
16-03-2022 00:00,17-03-2022 00:00,98.996,5
17-03-2022 00:00,18-03-2022 00:00,102.054,5
18-03-2022 00:00,19-03-2022 00:00,93.90200000000002,5
19-03-2022 00:00,20-03-2022 00:00,86.49,5
20-03-2022 00:00,21-03-2022 00:00,89.038,5
21-03-2022 00:00,22-03-2022 00:00,81.826,5
22-03-2022 00:00,23-03-2022 00:00,64.654,5
23-03-2022 00:00,24-03-2022 00:00,65.08,5
24-03-2022 00:00,25-03-2022 00:00,82.316,5
25-03-2022 00:00,26-03-2022 00:00,77.28800000000001,5
26-03-2022 00:00,27-03-2022 00:00,62.44200000000001,5
27-03-2022 00:00,28-03-2022 00:00,63.638,5
28-03-2022 00:00,29-03-2022 00:00,79.488,5
29-03-2022 00:00,30-03-2022 00:00,91.16999999999999,5
30-03-2022 00:00,31-03-2022 00:00,123.098,5
31-03-2022 00:00,01-04-2022 00:00,112.606,5
01-04-2022 00:00,02-04-2022 00:00,98.226,5
02-04-2022 00:00,03-04-2022 00:00,94.0,5
03-04-2022 00:00,04-04-2022 00:00,102.90599999999999,5
04-04-2022 00:00,05-04-2022 00:00,69.984,5
05-04-2022 00:00,06-04-2022 00:00,67.854,5
06-04-2022 00:00,07-04-2022 00:00,74.89600000000002,5
07-04-2022 00:00,08-04-2022 00:00,87.09,5
08-04-2022 00:00,09-04-2022 00:00,85.638,5
09-04-2022 00:00,10-04-2022 00:00,114.38400000000001,5
10-04-2022 00:00,11-04-2022 00:00,109.66600000000001,5
11-04-2022 00:00,12-04-2022 00:00,102.03200000000001,5
12-04-2022 00:00,13-04-2022 00:00,84.90400000000001,5
13-04-2022 00:00,14-04-2022 00:00,84.66,5
14-04-2022 00:00,15-04-2022 00:00,77.574,5
15-04-2022 00:00,16-04-2022 00:00,77.056,5
16-04-2022 00:00,17-04-2022 00:00,78.744,5
17-04-2022 00:00,18-04-2022 00:00,89.018,5
18-04-2022 00:00,19-04-2022 00:00,103.28,5
19-04-2022 00:00,20-04-2022 00:00,127.324,5
20-04-2022 00:00,21-04-2022 00:00,104.332,5
21-04-2022 00:00,22-04-2022 00:00,71.74799999999999,5
22-04-2022 00:00,23-04-2022 00:00,109.798,5
23-04-2022 00:00,24-04-2022 00:00,87.36,5
24-04-2022 00:00,25-04-2022 00:00,90.458,5
25-04-2022 00:00,26-04-2022 00:00,86.098,5
26-04-2022 00:00,27-04-2022 00:00,122.71000000000001,5
27-04-2022 00:00,28-04-2022 00:00,101.776,5
28-04-2022 00:00,29-04-2022 00:00,131.522,5
29-04-2022 00:00,30-04-2022 00:00,133.64399999999998,5
30-04-2022 00:00,01-05-2022 00:00,131.926,5
01-05-2022 00:00,02-05-2022 00:00,67.74600000000001,5
02-05-2022 00:00,03-05-2022 00:00,64.80199999999999,5
03-05-2022 00:00,04-05-2022 00:00,59.693999999999996,5
04-05-2022 00:00,05-05-2022 00:00,66.49,5
05-05-2022 00:00,06-05-2022 00:00,58.74799999999999,5
06-05-2022 00:00,07-05-2022 00:00,64.77,5
07-05-2022 00:00,08-05-2022 00:00,63.826,5
08-05-2022 00:00,09-05-2022 00:00,54.022000000000006,5
09-05-2022 00:00,10-05-2022 00:00,57.472,5
10-05-2022 00:00,11-05-2022 00:00,56.80799999999999,5
11-05-2022 00:00,12-05-2022 00:00,48.81400000000001,5
12-05-2022 00:00,13-05-2022 00:00,56.471999999999994,5
13-05-2022 00:00,14-05-2022 00:00,65.414,5
14-05-2022 00:00,15-05-2022 00:00,77.948,5
15-05-2022 00:00,16-05-2022 00:00,67.81,5
16-05-2022 00:00,17-05-2022 00:00,99.146,5
17-05-2022 00:00,18-05-2022 00:00,93.07400000000001,5
18-05-2022 00:00,19-05-2022 00:00,80.454,5
19-05-2022 00:00,20-05-2022 00:00,103.30999999999999,5
20-05-2022 00:00,21-05-2022 00:00,105.80000000000001,4
21-05-2022 00:00,22-05-2022 00:00,66.94200000000001,5
22-05-2022 00:00,23-05-2022 00:00,43.716,5
23-05-2022 00:00,24-05-2022 00:00,33.989999999999995,5
24-05-2022 00:00,25-05-2022 00:00,36.446,5
25-05-2022 00:00,26-05-2022 00:00,45.794000000000004,5
26-05-2022 00:00,27-05-2022 00:00,52.245999999999995,5
27-05-2022 00:00,28-05-2022 00:00,52.89799999999999,5
28-05-2022 00:00,29-05-2022 00:00,49.379999999999995,5
29-05-2022 00:00,30-05-2022 00:00,60.718,5
30-05-2022 00:00,31-05-2022 00:00,57.763999999999996,5
31-05-2022 00:00,01-06-2022 00:00,80.406,5
01-06-2022 00:00,02-06-2022 00:00,79.728,5
02-06-2022 00:00,03-06-2022 00:00,79.176,5
03-06-2022 00:00,04-06-2022 00:00,108.55,5
04-06-2022 00:00,05-06-2022 00:00,97.11999999999999,5
05-06-2022 00:00,06-06-2022 00:00,88.84,5
06-06-2022 00:00,07-06-2022 00:00,88.304,5
07-06-2022 00:00,08-06-2022 00:00,91.11800000000001,5
08-06-2022 00:00,09-06-2022 00:00,107.58399999999999,5
09-06-2022 00:00,10-06-2022 00:00,108.98600000000002,5
10-06-2022 00:00,11-06-2022 00:00,75.372,5
11-06-2022 00:00,12-06-2022 00:00,102.81200000000001,5
12-06-2022 00:00,13-06-2022 00:00,123.47,5
13-06-2022 00:00,14-06-2022 00:00,99.598,5
14-06-2022 00:00,15-06-2022 00:00,69.97999999999999,5
15-06-2022 00:00,16-06-2022 00:00,65.612,5
16-06-2022 00:00,17-06-2022 00:00,38.029999999999994,5
17-06-2022 00:00,18-06-2022 00:00,33.221999999999994,5
18-06-2022 00:00,19-06-2022 00:00,41.74,5
19-06-2022 00:00,20-06-2022 00:00,36.2,5
20-06-2022 00:00,21-06-2022 00:00,30.392000000000003,5
21-06-2022 00:00,22-06-2022 00:00,32.36800000000001,5
22-06-2022 00:00,23-06-2022 00:00,42.734,5
23-06-2022 00:00,24-06-2022 00:00,51.69,5
24-06-2022 00:00,25-06-2022 00:00,55.044000000000004,5
25-06-2022 00:00,26-06-2022 00:00,52.374,5
26-06-2022 00:00,26-06-2022 20:27,38.94200000000001,5
