From,To,PM2.5,count
20-03-2021 00:00,21-03-2021 00:00,111.29666666666667,6
21-03-2021 00:00,22-03-2021 00:00,93.205,6
22-03-2021 00:00,23-03-2021 00:00,96.34500000000001,6
23-03-2021 00:00,24-03-2021 00:00,101.22500000000001,6
24-03-2021 00:00,25-03-2021 00:00,84.36,6
25-03-2021 00:00,26-03-2021 00:00,85.42166666666667,6
26-03-2021 00:00,27-03-2021 00:00,79.46333333333334,6
27-03-2021 00:00,28-03-2021 00:00,85.43833333333333,6
28-03-2021 00:00,29-03-2021 00:00,74.952,5
29-03-2021 00:00,30-03-2021 00:00,55.629999999999995,5
30-03-2021 00:00,31-03-2021 00:00,49.32,5
31-03-2021 00:00,01-04-2021 00:00,71.45333333333333,6
01-04-2021 00:00,02-04-2021 00:00,65.40166666666666,6
02-04-2021 00:00,03-04-2021 00:00,50.47666666666667,6
03-04-2021 00:00,04-04-2021 00:00,52.89333333333334,6
04-04-2021 00:00,05-04-2021 00:00,44.01,6
05-04-2021 00:00,06-04-2021 00:00,48.285,6
06-04-2021 00:00,07-04-2021 00:00,44.671666666666674,6
07-04-2021 00:00,08-04-2021 00:00,38.07833333333333,6
08-04-2021 00:00,09-04-2021 00:00,38.64833333333333,6
09-04-2021 00:00,10-04-2021 00:00,39.28333333333333,6
10-04-2021 00:00,11-04-2021 00:00,46.75333333333333,6
11-04-2021 00:00,12-04-2021 00:00,37.05166666666666,6
12-04-2021 00:00,13-04-2021 00:00,42.29166666666667,6
13-04-2021 00:00,14-04-2021 00:00,34.788333333333334,6
14-04-2021 00:00,15-04-2021 00:00,32.21666666666667,6
15-04-2021 00:00,16-04-2021 00:00,39.44166666666666,6
16-04-2021 00:00,17-04-2021 00:00,42.32999999999999,6
17-04-2021 00:00,18-04-2021 00:00,24.376666666666665,6
18-04-2021 00:00,19-04-2021 00:00,22.960000000000004,6
19-04-2021 00:00,20-04-2021 00:00,34.81,6
20-04-2021 00:00,21-04-2021 00:00,30.011666666666667,6
21-04-2021 00:00,22-04-2021 00:00,32.306666666666665,6
22-04-2021 00:00,23-04-2021 00:00,43.13833333333333,6
23-04-2021 00:00,24-04-2021 00:00,67.86666666666666,6
24-04-2021 00:00,25-04-2021 00:00,60.964999999999996,6
25-04-2021 00:00,26-04-2021 00:00,47.715,6
26-04-2021 00:00,27-04-2021 00:00,41.413333333333334,6
27-04-2021 00:00,28-04-2021 00:00,39.045,6
28-04-2021 00:00,29-04-2021 00:00,35.991666666666674,6
29-04-2021 00:00,30-04-2021 00:00,36.74666666666667,6
30-04-2021 00:00,01-05-2021 00:00,37.638333333333335,6
01-05-2021 00:00,02-05-2021 00:00,35.65833333333334,6
02-05-2021 00:00,03-05-2021 00:00,30.51,6
03-05-2021 00:00,04-05-2021 00:00,27.69333333333334,6
04-05-2021 00:00,05-05-2021 00:00,26.240000000000006,6
05-05-2021 00:00,06-05-2021 00:00,22.23,6
06-05-2021 00:00,07-05-2021 00:00,21.583999999999996,5
07-05-2021 00:00,08-05-2021 00:00,21.025999999999996,5
08-05-2021 00:00,09-05-2021 00:00,30.962,5
09-05-2021 00:00,10-05-2021 00:00,19.03,5
10-05-2021 00:00,11-05-2021 00:00,25.540000000000003,5
11-05-2021 00:00,12-05-2021 00:00,17.136000000000003,5
12-05-2021 00:00,13-05-2021 00:00,26.302000000000003,5
13-05-2021 00:00,14-05-2021 00:00,26.268,5
14-05-2021 00:00,15-05-2021 00:00,33.156,5
15-05-2021 00:00,16-05-2021 00:00,26.594,5
16-05-2021 00:00,17-05-2021 00:00,13.554000000000002,5
17-05-2021 00:00,18-05-2021 00:00,14.646,5
18-05-2021 00:00,19-05-2021 00:00,15.568000000000001,5
19-05-2021 00:00,20-05-2021 00:00,17.791999999999998,5
20-05-2021 00:00,21-05-2021 00:00,15.624,5
21-05-2021 00:00,22-05-2021 00:00,18.7,5
22-05-2021 00:00,23-05-2021 00:00,26.844000000000005,5
23-05-2021 00:00,24-05-2021 00:00,33.638,5
24-05-2021 00:00,25-05-2021 00:00,29.766000000000002,5
25-05-2021 00:00,26-05-2021 00:00,14.821999999999997,5
26-05-2021 00:00,27-05-2021 00:00,15.868,5
27-05-2021 00:00,28-05-2021 00:00,19.656,5
28-05-2021 00:00,29-05-2021 00:00,23.877999999999997,5
29-05-2021 00:00,30-05-2021 00:00,29.124000000000002,5
30-05-2021 00:00,31-05-2021 00:00,28.46,5
31-05-2021 00:00,01-06-2021 00:00,21.660000000000004,5
01-06-2021 00:00,02-06-2021 00:00,29.244,5
02-06-2021 00:00,03-06-2021 00:00,23.8,5
03-06-2021 00:00,04-06-2021 00:00,23.860000000000003,5
04-06-2021 00:00,05-06-2021 00:00,36.29,5
05-06-2021 00:00,06-06-2021 00:00,33.292,5
06-06-2021 00:00,07-06-2021 00:00,31.05,5
07-06-2021 00:00,08-06-2021 00:00,20.470000000000002,5
08-06-2021 00:00,09-06-2021 00:00,23.232,5
09-06-2021 00:00,10-06-2021 00:00,32.56,5
10-06-2021 00:00,11-06-2021 00:00,27.965999999999998,5
11-06-2021 00:00,12-06-2021 00:00,24.718,5
12-06-2021 00:00,13-06-2021 00:00,19.518,5
13-06-2021 00:00,14-06-2021 00:00,16.698,5
14-06-2021 00:00,15-06-2021 00:00,20.613999999999997,5
15-06-2021 00:00,16-06-2021 00:00,18.778,5
16-06-2021 00:00,17-06-2021 00:00,27.903999999999996,5
17-06-2021 00:00,18-06-2021 00:00,21.994,5
18-06-2021 00:00,19-06-2021 00:00,15.363999999999999,5
19-06-2021 00:00,20-06-2021 00:00,23.566000000000003,5
20-06-2021 00:00,21-06-2021 00:00,29.712,5
21-06-2021 00:00,22-06-2021 00:00,32.519999999999996,5
22-06-2021 00:00,23-06-2021 00:00,25.714,5
23-06-2021 00:00,24-06-2021 00:00,28.308,5
24-06-2021 00:00,25-06-2021 00:00,27.709999999999997,5
25-06-2021 00:00,26-06-2021 00:00,35.262,5
26-06-2021 00:00,27-06-2021 00:00,28.684000000000005,5
27-06-2021 00:00,28-06-2021 00:00,21.118000000000002,5
28-06-2021 00:00,29-06-2021 00:00,21.376,5
29-06-2021 00:00,30-06-2021 00:00,22.382,5
30-06-2021 00:00,01-07-2021 00:00,29.779999999999994,5
01-07-2021 00:00,02-07-2021 00:00,24.1,5
02-07-2021 00:00,03-07-2021 00:00,26.253999999999998,5
03-07-2021 00:00,04-07-2021 00:00,30.540000000000003,5
04-07-2021 00:00,05-07-2021 00:00,26.926,5
05-07-2021 00:00,06-07-2021 00:00,34.076,5
06-07-2021 00:00,07-07-2021 00:00,53.684000000000005,5
07-07-2021 00:00,08-07-2021 00:00,36.98,5
08-07-2021 00:00,09-07-2021 00:00,23.372,5
09-07-2021 00:00,10-07-2021 00:00,28.385,6
10-07-2021 00:00,11-07-2021 00:00,34.665,6
11-07-2021 00:00,12-07-2021 00:00,11.991666666666669,6
12-07-2021 00:00,13-07-2021 00:00,8.886666666666667,6
13-07-2021 00:00,14-07-2021 00:00,10.136666666666667,6
14-07-2021 00:00,15-07-2021 00:00,9.833333333333334,6
15-07-2021 00:00,16-07-2021 00:00,11.813333333333333,6
16-07-2021 00:00,17-07-2021 00:00,14.255,6
17-07-2021 00:00,18-07-2021 00:00,14.04,6
18-07-2021 00:00,19-07-2021 00:00,15.12,6
19-07-2021 00:00,20-07-2021 00:00,19.976666666666663,6
20-07-2021 00:00,21-07-2021 00:00,28.176666666666666,6
21-07-2021 00:00,22-07-2021 00:00,32.485,6
22-07-2021 00:00,23-07-2021 00:00,10.315,6
23-07-2021 00:00,24-07-2021 00:00,9.516666666666666,6
24-07-2021 00:00,25-07-2021 00:00,11.411666666666667,6
25-07-2021 00:00,26-07-2021 00:00,25.718333333333334,6
26-07-2021 00:00,27-07-2021 00:00,34.065000000000005,6
27-07-2021 00:00,28-07-2021 00:00,31.74,6
28-07-2021 00:00,29-07-2021 00:00,22.323333333333334,6
29-07-2021 00:00,30-07-2021 00:00,14.558333333333335,6
30-07-2021 00:00,31-07-2021 00:00,15.326666666666668,6
31-07-2021 00:00,01-08-2021 00:00,21.603333333333335,6
01-08-2021 00:00,02-08-2021 00:00,28.661666666666665,6
02-08-2021 00:00,03-08-2021 00:00,37.803333333333335,6
03-08-2021 00:00,04-08-2021 00:00,40.949999999999996,6
04-08-2021 00:00,05-08-2021 00:00,43.848333333333336,6
05-08-2021 00:00,06-08-2021 00:00,37.65833333333333,6
06-08-2021 00:00,07-08-2021 00:00,35.81166666666667,6
07-08-2021 00:00,08-08-2021 00:00,31.17833333333333,6
08-08-2021 00:00,09-08-2021 00:00,25.416666666666668,6
09-08-2021 00:00,10-08-2021 00:00,29.569999999999997,6
10-08-2021 00:00,11-08-2021 00:00,31.319999999999997,6
11-08-2021 00:00,12-08-2021 00:00,37.06666666666667,6
12-08-2021 00:00,13-08-2021 00:00,38.28666666666667,6
13-08-2021 00:00,14-08-2021 00:00,39.02166666666666,6
14-08-2021 00:00,15-08-2021 00:00,35.86,6
15-08-2021 00:00,16-08-2021 00:00,19.525000000000002,6
16-08-2021 00:00,17-08-2021 00:00,12.375,6
17-08-2021 00:00,18-08-2021 00:00,12.035000000000002,6
18-08-2021 00:00,19-08-2021 00:00,14.488333333333335,6
19-08-2021 00:00,20-08-2021 00:00,15.204999999999998,6
20-08-2021 00:00,21-08-2021 00:00,15.618333333333332,6
21-08-2021 00:00,22-08-2021 00:00,16.375,6
22-08-2021 00:00,23-08-2021 00:00,18.621666666666666,6
23-08-2021 00:00,24-08-2021 00:00,25.611666666666668,6
24-08-2021 00:00,25-08-2021 00:00,36.53666666666666,6
25-08-2021 00:00,26-08-2021 00:00,40.33833333333333,6
26-08-2021 00:00,27-08-2021 00:00,28.05333333333333,6
27-08-2021 00:00,28-08-2021 00:00,30.541999999999994,5
28-08-2021 00:00,29-08-2021 00:00,16.232000000000003,5
29-08-2021 00:00,30-08-2021 00:00,13.251999999999999,5
30-08-2021 00:00,31-08-2021 00:00,13.270000000000001,6
31-08-2021 00:00,01-09-2021 00:00,12.420000000000002,6
01-09-2021 00:00,02-09-2021 00:00,18.758333333333336,6
02-09-2021 00:00,03-09-2021 00:00,18.57,6
03-09-2021 00:00,04-09-2021 00:00,21.968333333333334,6
04-09-2021 00:00,05-09-2021 00:00,26.87333333333333,6
05-09-2021 00:00,06-09-2021 00:00,19.718,5
06-09-2021 00:00,07-09-2021 00:00,15.51,6
07-09-2021 00:00,08-09-2021 00:00,11.098333333333334,6
08-09-2021 00:00,09-09-2021 00:00,14.193333333333333,6
09-09-2021 00:00,10-09-2021 00:00,16.635,6
10-09-2021 00:00,11-09-2021 00:00,35.208333333333336,6
11-09-2021 00:00,12-09-2021 00:00,15.80166666666667,6
12-09-2021 00:00,13-09-2021 00:00,15.043333333333331,6
13-09-2021 00:00,14-09-2021 00:00,14.376666666666667,6
14-09-2021 00:00,15-09-2021 00:00,13.915000000000001,6
15-09-2021 00:00,16-09-2021 00:00,14.291666666666666,6
16-09-2021 00:00,17-09-2021 00:00,19.746666666666666,6
17-09-2021 00:00,18-09-2021 00:00,24.924,5
18-09-2021 00:00,19-09-2021 00:00,29.074,5
19-09-2021 00:00,20-09-2021 00:00,41.842,5
20-09-2021 00:00,21-09-2021 00:00,21.791999999999998,5
21-09-2021 00:00,22-09-2021 00:00,13.636,5
22-09-2021 00:00,23-09-2021 00:00,16.284,5
23-09-2021 00:00,24-09-2021 00:00,23.962,5
24-09-2021 00:00,25-09-2021 00:00,41.028000000000006,5
25-09-2021 00:00,26-09-2021 00:00,52.987999999999985,5
26-09-2021 00:00,27-09-2021 00:00,21.648000000000003,5
27-09-2021 00:00,28-09-2021 00:00,17.99,5
28-09-2021 00:00,29-09-2021 00:00,14.710000000000003,5
29-09-2021 00:00,30-09-2021 00:00,12.963999999999999,5
30-09-2021 00:00,01-10-2021 00:00,13.975999999999999,5
01-10-2021 00:00,02-10-2021 00:00,16.360000000000003,5
02-10-2021 00:00,03-10-2021 00:00,19.37,5
03-10-2021 00:00,04-10-2021 00:00,21.828,5
04-10-2021 00:00,05-10-2021 00:00,30.5,5
05-10-2021 00:00,06-10-2021 00:00,30.27666666666667,6
06-10-2021 00:00,07-10-2021 00:00,33.935,6
07-10-2021 00:00,08-10-2021 00:00,39.73500000000001,6
08-10-2021 00:00,09-10-2021 00:00,56.281666666666666,6
09-10-2021 00:00,10-10-2021 00:00,75.34833333333333,6
10-10-2021 00:00,11-10-2021 00:00,67.69166666666666,6
11-10-2021 00:00,12-10-2021 00:00,77.405,6
12-10-2021 00:00,13-10-2021 00:00,84.76166666666667,6
13-10-2021 00:00,14-10-2021 00:00,80.855,6
14-10-2021 00:00,15-10-2021 00:00,38.239999999999995,6
15-10-2021 00:00,16-10-2021 00:00,38.36,6
16-10-2021 00:00,17-10-2021 00:00,16.485,6
17-10-2021 00:00,18-10-2021 00:00,13.50666666666667,6
18-10-2021 00:00,19-10-2021 00:00,13.653333333333334,6
19-10-2021 00:00,20-10-2021 00:00,13.646666666666667,6
20-10-2021 00:00,21-10-2021 00:00,24.708333333333332,6
21-10-2021 00:00,22-10-2021 00:00,57.998333333333335,6
22-10-2021 00:00,23-10-2021 00:00,62.843333333333334,6
23-10-2021 00:00,24-10-2021 00:00,100.05166666666668,6
24-10-2021 00:00,25-10-2021 00:00,82.28166666666667,6
25-10-2021 00:00,26-10-2021 00:00,85.78833333333334,6
26-10-2021 00:00,27-10-2021 00:00,87.59833333333334,6
27-10-2021 00:00,28-10-2021 00:00,67.37166666666667,6
28-10-2021 00:00,29-10-2021 00:00,65.19333333333334,6
29-10-2021 00:00,30-10-2021 00:00,68.865,6
30-10-2021 00:00,31-10-2021 00:00,64.31166666666667,6
31-10-2021 00:00,01-11-2021 00:00,73.91666666666666,6
01-11-2021 00:00,02-11-2021 00:00,85.08666666666667,6
02-11-2021 00:00,03-11-2021 00:00,86.24,6
03-11-2021 00:00,04-11-2021 00:00,76.97333333333334,6
04-11-2021 00:00,05-11-2021 00:00,117.13333333333333,6
05-11-2021 00:00,06-11-2021 00:00,90.68166666666667,6
06-11-2021 00:00,07-11-2021 00:00,80.32666666666667,6
07-11-2021 00:00,08-11-2021 00:00,71.57000000000001,6
08-11-2021 00:00,09-11-2021 00:00,64.47000000000001,6
09-11-2021 00:00,10-11-2021 00:00,77.8,6
10-11-2021 00:00,11-11-2021 00:00,74.585,6
11-11-2021 00:00,12-11-2021 00:00,70.75666666666667,6
12-11-2021 00:00,13-11-2021 00:00,60.10666666666666,6
13-11-2021 00:00,14-11-2021 00:00,54.68833333333333,6
14-11-2021 00:00,15-11-2021 00:00,37.89166666666667,6
15-11-2021 00:00,16-11-2021 00:00,34.39333333333333,6
16-11-2021 00:00,17-11-2021 00:00,62.39666666666667,6
17-11-2021 00:00,18-11-2021 00:00,79.15333333333334,6
18-11-2021 00:00,19-11-2021 00:00,69.11333333333333,6
19-11-2021 00:00,20-11-2021 00:00,79.435,6
20-11-2021 00:00,21-11-2021 00:00,96.07399999999998,5
21-11-2021 00:00,22-11-2021 00:00,108.13199999999999,5
22-11-2021 00:00,23-11-2021 00:00,118.23600000000002,5
23-11-2021 00:00,24-11-2021 00:00,96.78999999999999,5
24-11-2021 00:00,25-11-2021 00:00,84.22800000000001,5
25-11-2021 00:00,26-11-2021 00:00,89.05666666666667,6
26-11-2021 00:00,27-11-2021 00:00,90.71799999999999,5
27-11-2021 00:00,28-11-2021 00:00,99.47200000000001,5
28-11-2021 00:00,29-11-2021 00:00,87.13,5
29-11-2021 00:00,30-11-2021 00:00,81.782,5
30-11-2021 00:00,01-12-2021 00:00,87.77,5
01-12-2021 00:00,02-12-2021 00:00,78.85166666666667,6
02-12-2021 00:00,03-12-2021 00:00,99.71,5
03-12-2021 00:00,04-12-2021 00:00,98.054,5
04-12-2021 00:00,05-12-2021 00:00,84.02600000000001,5
05-12-2021 00:00,06-12-2021 00:00,39.912,5
06-12-2021 00:00,07-12-2021 00:00,11.381666666666668,6
07-12-2021 00:00,08-12-2021 00:00,27.003333333333334,6
08-12-2021 00:00,09-12-2021 00:00,52.078333333333326,6
09-12-2021 00:00,10-12-2021 00:00,56.25,6
10-12-2021 00:00,11-12-2021 00:00,62.97666666666666,6
11-12-2021 00:00,12-12-2021 00:00,107.11666666666667,6
12-12-2021 00:00,13-12-2021 00:00,100.064,5
13-12-2021 00:00,14-12-2021 00:00,107.376,5
14-12-2021 00:00,15-12-2021 00:00,122.79666666666667,6
15-12-2021 00:00,16-12-2021 00:00,129.03833333333336,6
16-12-2021 00:00,17-12-2021 00:00,132.096,5
17-12-2021 00:00,18-12-2021 00:00,106.835,6
18-12-2021 00:00,19-12-2021 00:00,132.92,6
19-12-2021 00:00,20-12-2021 00:00,90.11166666666668,6
20-12-2021 00:00,21-12-2021 00:00,89.61833333333334,6
21-12-2021 00:00,22-12-2021 00:00,124.60499999999998,6
22-12-2021 00:00,23-12-2021 00:00,117.53833333333334,6
23-12-2021 00:00,24-12-2021 00:00,143.08333333333334,6
24-12-2021 00:00,25-12-2021 00:00,150.25500000000002,6
25-12-2021 00:00,26-12-2021 00:00,127.85000000000001,6
26-12-2021 00:00,27-12-2021 00:00,121.89666666666666,6
27-12-2021 00:00,28-12-2021 00:00,108.57666666666665,6
28-12-2021 00:00,29-12-2021 00:00,112.16333333333334,6
29-12-2021 00:00,30-12-2021 00:00,115.05166666666668,6
30-12-2021 00:00,31-12-2021 00:00,112.72999999999998,6
31-12-2021 00:00,01-01-2022 00:00,73.625,6
01-01-2022 00:00,02-01-2022 00:00,92.41333333333334,6
02-01-2022 00:00,03-01-2022 00:00,90.15666666666665,6
03-01-2022 00:00,04-01-2022 00:00,94.18666666666665,6
04-01-2022 00:00,05-01-2022 00:00,119.71499999999999,6
05-01-2022 00:00,06-01-2022 00:00,136.75833333333333,6
06-01-2022 00:00,07-01-2022 00:00,129.16333333333333,6
07-01-2022 00:00,08-01-2022 00:00,126.42666666666666,6
08-01-2022 00:00,09-01-2022 00:00,98.49166666666667,6
09-01-2022 00:00,10-01-2022 00:00,104.31999999999998,5
10-01-2022 00:00,11-01-2022 00:00,104.176,5
11-01-2022 00:00,12-01-2022 00:00,99.985,6
12-01-2022 00:00,13-01-2022 00:00,56.06333333333333,6
13-01-2022 00:00,14-01-2022 00:00,66.60000000000001,5
14-01-2022 00:00,15-01-2022 00:00,62.61200000000001,5
15-01-2022 00:00,16-01-2022 00:00,69.69399999999999,5
16-01-2022 00:00,17-01-2022 00:00,80.064,5
17-01-2022 00:00,18-01-2022 00:00,96.026,5
18-01-2022 00:00,19-01-2022 00:00,112.13600000000001,5
19-01-2022 00:00,20-01-2022 00:00,123.04166666666667,6
20-01-2022 00:00,21-01-2022 00:00,129.905,6
21-01-2022 00:00,22-01-2022 00:00,148.69,6
22-01-2022 00:00,23-01-2022 00:00,96.98166666666667,6
23-01-2022 00:00,24-01-2022 00:00,121.02333333333331,6
24-01-2022 00:00,25-01-2022 00:00,83.68666666666667,6
25-01-2022 00:00,26-01-2022 00:00,98.39666666666666,6
26-01-2022 00:00,27-01-2022 00:00,93.00333333333333,6
27-01-2022 00:00,28-01-2022 00:00,80.685,6
28-01-2022 00:00,29-01-2022 00:00,79.642,5
29-01-2022 00:00,30-01-2022 00:00,93.58000000000001,5
30-01-2022 00:00,31-01-2022 00:00,112.998,5
31-01-2022 00:00,01-02-2022 00:00,74.84200000000001,5
01-02-2022 00:00,02-02-2022 00:00,70.63666666666667,6
02-02-2022 00:00,03-02-2022 00:00,78.99166666666667,6
03-02-2022 00:00,04-02-2022 00:00,53.98166666666666,6
04-02-2022 00:00,05-02-2022 00:00,27.00666666666667,6
05-02-2022 00:00,06-02-2022 00:00,46.13833333333334,6
06-02-2022 00:00,07-02-2022 00:00,57.49666666666666,6
07-02-2022 00:00,08-02-2022 00:00,53.22166666666667,6
08-02-2022 00:00,09-02-2022 00:00,79.946,5
09-02-2022 00:00,10-02-2022 00:00,85.73400000000001,5
10-02-2022 00:00,11-02-2022 00:00,68.47599999999998,5
11-02-2022 00:00,12-02-2022 00:00,84.53599999999999,5
12-02-2022 00:00,13-02-2022 00:00,65.59400000000001,5
13-02-2022 00:00,14-02-2022 00:00,64.69200000000001,5
14-02-2022 00:00,15-02-2022 00:00,75.53,5
15-02-2022 00:00,16-02-2022 00:00,94.18599999999999,5
16-02-2022 00:00,17-02-2022 00:00,101.336,5
17-02-2022 00:00,18-02-2022 00:00,107.554,5
18-02-2022 00:00,19-02-2022 00:00,102.33400000000002,5
19-02-2022 00:00,20-02-2022 00:00,108.444,5
20-02-2022 00:00,21-02-2022 00:00,84.32400000000001,5
21-02-2022 00:00,22-02-2022 00:00,59.13666666666666,6
22-02-2022 00:00,23-02-2022 00:00,72.07166666666667,6
23-02-2022 00:00,24-02-2022 00:00,79.79333333333334,6
24-02-2022 00:00,25-02-2022 00:00,59.38666666666666,6
25-02-2022 00:00,26-02-2022 00:00,61.935,6
26-02-2022 00:00,27-02-2022 00:00,112.53166666666668,6
27-02-2022 00:00,28-02-2022 00:00,84.77,6
28-02-2022 00:00,01-03-2022 00:00,55.75166666666667,6
01-03-2022 00:00,02-03-2022 00:00,78.29,6
02-03-2022 00:00,03-03-2022 00:00,76.015,6
03-03-2022 00:00,04-03-2022 00:00,93.20666666666665,6
04-03-2022 00:00,05-03-2022 00:00,97.065,6
05-03-2022 00:00,06-03-2022 00:00,89.27333333333333,6
06-03-2022 00:00,07-03-2022 00:00,71.255,6
07-03-2022 00:00,08-03-2022 00:00,80.40599999999999,5
08-03-2022 00:00,09-03-2022 00:00,84.23,6
09-03-2022 00:00,10-03-2022 00:00,93.53500000000001,6
10-03-2022 00:00,11-03-2022 00:00,98.50333333333333,6
11-03-2022 00:00,12-03-2022 00:00,92.01166666666667,6
12-03-2022 00:00,13-03-2022 00:00,87.75166666666667,6
13-03-2022 00:00,14-03-2022 00:00,79.505,6
14-03-2022 00:00,15-03-2022 00:00,88.925,6
15-03-2022 00:00,16-03-2022 00:00,84.35833333333335,6
16-03-2022 00:00,17-03-2022 00:00,56.928333333333335,6
17-03-2022 00:00,18-03-2022 00:00,47.73499999999999,6
18-03-2022 00:00,19-03-2022 00:00,41.888333333333335,6
19-03-2022 00:00,20-03-2022 00:00,39.23333333333334,6
20-03-2022 00:00,21-03-2022 00:00,36.71666666666667,6
21-03-2022 00:00,22-03-2022 00:00,33.946666666666665,6
22-03-2022 00:00,23-03-2022 00:00,36.07833333333333,6
23-03-2022 00:00,24-03-2022 00:00,48.24666666666667,6
24-03-2022 00:00,25-03-2022 00:00,44.373333333333335,6
25-03-2022 00:00,26-03-2022 00:00,37.72166666666667,6
26-03-2022 00:00,27-03-2022 00:00,35.62166666666667,6
27-03-2022 00:00,28-03-2022 00:00,41.37166666666666,6
28-03-2022 00:00,29-03-2022 00:00,41.806666666666665,6
29-03-2022 00:00,30-03-2022 00:00,38.45166666666667,6
30-03-2022 00:00,31-03-2022 00:00,26.349999999999998,6
31-03-2022 00:00,01-04-2022 00:00,26.459999999999997,6
01-04-2022 00:00,02-04-2022 00:00,27.676666666666666,6
02-04-2022 00:00,03-04-2022 00:00,22.616666666666664,6
03-04-2022 00:00,04-04-2022 00:00,20.131666666666664,6
04-04-2022 00:00,05-04-2022 00:00,19.624999999999996,6
05-04-2022 00:00,06-04-2022 00:00,19.168333333333333,6
06-04-2022 00:00,07-04-2022 00:00,22.345,6
07-04-2022 00:00,08-04-2022 00:00,27.888333333333335,6
08-04-2022 00:00,09-04-2022 00:00,23.186666666666667,6
09-04-2022 00:00,10-04-2022 00:00,14.858333333333334,6
10-04-2022 00:00,11-04-2022 00:00,16.75166666666667,6
11-04-2022 00:00,12-04-2022 00:00,19.613333333333333,6
12-04-2022 00:00,13-04-2022 00:00,19.098333333333333,6
13-04-2022 00:00,14-04-2022 00:00,15.558333333333332,6
14-04-2022 00:00,15-04-2022 00:00,17.275000000000002,6
15-04-2022 00:00,16-04-2022 00:00,37.42666666666667,6
16-04-2022 00:00,17-04-2022 00:00,21.445000000000004,6
17-04-2022 00:00,18-04-2022 00:00,20.198,5
18-04-2022 00:00,19-04-2022 00:00,22.285999999999998,5
19-04-2022 00:00,20-04-2022 00:00,20.5,6
20-04-2022 00:00,21-04-2022 00:00,23.463333333333335,6
21-04-2022 00:00,22-04-2022 00:00,20.533333333333335,6
22-04-2022 00:00,23-04-2022 00:00,24.59,6
23-04-2022 00:00,24-04-2022 00:00,38.77333333333333,6
24-04-2022 00:00,25-04-2022 00:00,36.12333333333333,6
25-04-2022 00:00,26-04-2022 00:00,35.788333333333334,6
26-04-2022 00:00,27-04-2022 00:00,31.695000000000004,6
27-04-2022 00:00,28-04-2022 00:00,33.27166666666667,6
28-04-2022 00:00,29-04-2022 00:00,32.555,6
29-04-2022 00:00,30-04-2022 00:00,34.225,6
30-04-2022 00:00,01-05-2022 00:00,32.596666666666664,6
01-05-2022 00:00,02-05-2022 00:00,30.223333333333333,6
02-05-2022 00:00,03-05-2022 00:00,22.675,6
03-05-2022 00:00,04-05-2022 00:00,19.47,6
04-05-2022 00:00,05-05-2022 00:00,24.076666666666668,6
05-05-2022 00:00,06-05-2022 00:00,26.516666666666666,6
06-05-2022 00:00,07-05-2022 00:00,34.724999999999994,6
07-05-2022 00:00,08-05-2022 00:00,31.26833333333333,6
08-05-2022 00:00,09-05-2022 00:00,27.838333333333335,6
09-05-2022 00:00,10-05-2022 00:00,11.423333333333334,6
10-05-2022 00:00,11-05-2022 00:00,13.603333333333333,6
11-05-2022 00:00,12-05-2022 00:00,22.528333333333336,6
12-05-2022 00:00,13-05-2022 00:00,27.525000000000006,6
13-05-2022 00:00,14-05-2022 00:00,30.04166666666666,6
14-05-2022 00:00,15-05-2022 00:00,21.786666666666665,6
15-05-2022 00:00,16-05-2022 00:00,19.991666666666664,6
16-05-2022 00:00,17-05-2022 00:00,21.511666666666667,6
17-05-2022 00:00,18-05-2022 00:00,18.77,6
18-05-2022 00:00,19-05-2022 00:00,15.756666666666668,6
19-05-2022 00:00,20-05-2022 00:00,18.576666666666664,6
20-05-2022 00:00,21-05-2022 00:00,18.863333333333333,6
21-05-2022 00:00,22-05-2022 00:00,24.85833333333333,6
22-05-2022 00:00,23-05-2022 00:00,36.968333333333334,6
23-05-2022 00:00,24-05-2022 00:00,42.171666666666674,6
24-05-2022 00:00,25-05-2022 00:00,30.118333333333336,6
25-05-2022 00:00,26-05-2022 00:00,32.51333333333333,6
26-05-2022 00:00,27-05-2022 00:00,43.80833333333333,6
27-05-2022 00:00,28-05-2022 00:00,58.20166666666666,6
28-05-2022 00:00,29-05-2022 00:00,55.29333333333333,6
29-05-2022 00:00,30-05-2022 00:00,37.711666666666666,6
30-05-2022 00:00,31-05-2022 00:00,39.205,6
31-05-2022 00:00,01-06-2022 00:00,32.595,6
01-06-2022 00:00,02-06-2022 00:00,37.99333333333333,6
02-06-2022 00:00,03-06-2022 00:00,31.973333333333333,6
03-06-2022 00:00,04-06-2022 00:00,37.32333333333333,6
04-06-2022 00:00,05-06-2022 00:00,33.69333333333333,6
05-06-2022 00:00,06-06-2022 00:00,30.041666666666668,6
06-06-2022 00:00,07-06-2022 00:00,30.393333333333334,6
07-06-2022 00:00,08-06-2022 00:00,30.161666666666672,6
08-06-2022 00:00,09-06-2022 00:00,36.69166666666666,6
09-06-2022 00:00,10-06-2022 00:00,31.224999999999998,6
10-06-2022 00:00,11-06-2022 00:00,29.430000000000003,6
11-06-2022 00:00,12-06-2022 00:00,28.82166666666667,6
12-06-2022 00:00,13-06-2022 00:00,27.590000000000003,6
13-06-2022 00:00,14-06-2022 00:00,26.051666666666666,6
14-06-2022 00:00,15-06-2022 00:00,22.521666666666665,6
15-06-2022 00:00,16-06-2022 00:00,29.308333333333334,6
