From,To,PM2.5,count,PM2.5_StationAverage
29-10-2021 00:00,30-10-2021 00:00,475.34000000000003,5,95.06800000000001
30-10-2021 00:00,31-10-2021 00:00,371.78999999999996,5,74.35799999999999
31-10-2021 00:00,01-11-2021 00:00,537.6700000000001,5,107.53400000000002
01-11-2021 00:00,02-11-2021 00:00,691.36,5,138.272
02-11-2021 00:00,03-11-2021 00:00,538.91,5,107.782
03-11-2021 00:00,04-11-2021 00:00,587.99,5,117.598
04-11-2021 00:00,05-11-2021 00:00,732.71,5,146.542
05-11-2021 00:00,06-11-2021 00:00,964.2899999999998,5,192.85799999999998
06-11-2021 00:00,07-11-2021 00:00,600.8499999999999,5,120.16999999999999
07-11-2021 00:00,08-11-2021 00:00,866.6300000000001,5,173.32600000000002
08-11-2021 00:00,09-11-2021 00:00,791.61,5,158.322
09-11-2021 00:00,10-11-2021 00:00,672.92,5,134.584
10-11-2021 00:00,11-11-2021 00:00,662.51,5,132.502
11-11-2021 00:00,12-11-2021 00:00,469.67999999999995,5,93.93599999999999
12-11-2021 00:00,13-11-2021 00:00,494.14000000000004,5,98.828
13-11-2021 00:00,14-11-2021 00:00,588.26,5,117.652
14-11-2021 00:00,15-11-2021 00:00,697.87,5,139.574
15-11-2021 00:00,16-11-2021 00:00,612.74,5,122.548
16-11-2021 00:00,17-11-2021 00:00,538.5200000000001,5,107.70400000000002
17-11-2021 00:00,18-11-2021 00:00,612.75,5,122.55
18-11-2021 00:00,19-11-2021 00:00,577.99,5,115.598
19-11-2021 00:00,20-11-2021 00:00,561.34,5,112.268
20-11-2021 00:00,21-11-2021 00:00,528.8299999999999,5,105.76599999999999
21-11-2021 00:00,22-11-2021 00:00,493.47,5,98.694
22-11-2021 00:00,23-11-2021 00:00,405.68999999999994,5,81.13799999999999
23-11-2021 00:00,24-11-2021 00:00,491.35,5,98.27000000000001
24-11-2021 00:00,25-11-2021 00:00,706.36,5,141.272
25-11-2021 00:00,26-11-2021 00:00,745.06,5,149.012
26-11-2021 00:00,27-11-2021 00:00,871.55,5,174.31
27-11-2021 00:00,28-11-2021 00:00,869.07,4,217.2675
28-11-2021 00:00,29-11-2021 00:00,711.04,4,177.76
29-11-2021 00:00,30-11-2021 00:00,654.51,5,130.902
30-11-2021 00:00,01-12-2021 00:00,544.29,5,108.85799999999999
01-12-2021 00:00,02-12-2021 00:00,559.01,5,111.80199999999999
02-12-2021 00:00,03-12-2021 00:00,491.13000000000005,5,98.22600000000001
03-12-2021 00:00,04-12-2021 00:00,477.68,5,95.536
04-12-2021 00:00,05-12-2021 00:00,482.49,5,96.498
05-12-2021 00:00,06-12-2021 00:00,449.03999999999996,5,89.80799999999999
06-12-2021 00:00,07-12-2021 00:00,424.5,5,84.9
07-12-2021 00:00,08-12-2021 00:00,274.65,5,54.92999999999999
08-12-2021 00:00,09-12-2021 00:00,388.71999999999997,5,77.744
09-12-2021 00:00,10-12-2021 00:00,479.55999999999995,5,95.91199999999999
10-12-2021 00:00,11-12-2021 00:00,386.46000000000004,5,77.292
11-12-2021 00:00,12-12-2021 00:00,431.23999999999995,5,86.24799999999999
12-12-2021 00:00,13-12-2021 00:00,438.16999999999996,5,87.63399999999999
13-12-2021 00:00,14-12-2021 00:00,675.5799999999999,5,135.11599999999999
14-12-2021 00:00,15-12-2021 00:00,593.9399999999999,5,118.78799999999998
15-12-2021 00:00,16-12-2021 00:00,581.86,5,116.372
16-12-2021 00:00,17-12-2021 00:00,617.53,5,123.506
17-12-2021 00:00,18-12-2021 00:00,368.6,5,73.72
18-12-2021 00:00,19-12-2021 00:00,344.1,5,68.82000000000001
19-12-2021 00:00,20-12-2021 00:00,524.37,5,104.874
20-12-2021 00:00,21-12-2021 00:00,628.51,5,125.702
21-12-2021 00:00,22-12-2021 00:00,686.4000000000001,5,137.28000000000003
22-12-2021 00:00,23-12-2021 00:00,673.1,5,134.62
23-12-2021 00:00,24-12-2021 00:00,969.49,5,193.898
24-12-2021 00:00,25-12-2021 00:00,1081.6,5,216.32
25-12-2021 00:00,26-12-2021 00:00,826.68,5,165.33599999999998
26-12-2021 00:00,27-12-2021 00:00,857.08,5,171.416
27-12-2021 00:00,28-12-2021 00:00,792.95,5,158.59
28-12-2021 00:00,29-12-2021 00:00,734.1899999999999,5,146.838
29-12-2021 00:00,30-12-2021 00:00,428.96,5,85.792
30-12-2021 00:00,31-12-2021 00:00,398.8,5,79.76
31-12-2021 00:00,01-01-2022 00:00,323.97,5,64.79400000000001
01-01-2022 00:00,02-01-2022 00:00,567.3199999999999,5,113.46399999999998
02-01-2022 00:00,03-01-2022 00:00,626.54,5,125.30799999999999
03-01-2022 00:00,04-01-2022 00:00,597.13,4,149.2825
04-01-2022 00:00,05-01-2022 00:00,850.88,5,170.176
05-01-2022 00:00,06-01-2022 00:00,688.33,5,137.666
06-01-2022 00:00,07-01-2022 00:00,473.89,5,94.77799999999999
07-01-2022 00:00,08-01-2022 00:00,274.79,5,54.958000000000006
08-01-2022 00:00,09-01-2022 00:00,178.46,5,35.692
09-01-2022 00:00,10-01-2022 00:00,213.79999999999998,5,42.76
10-01-2022 00:00,11-01-2022 00:00,235.5,5,47.1
11-01-2022 00:00,12-01-2022 00:00,228.06,5,45.612
12-01-2022 00:00,13-01-2022 00:00,259.11,5,51.822
13-01-2022 00:00,14-01-2022 00:00,330.05999999999995,5,66.01199999999999
14-01-2022 00:00,15-01-2022 00:00,357.08000000000004,5,71.41600000000001
15-01-2022 00:00,16-01-2022 00:00,388.46999999999997,5,77.69399999999999
16-01-2022 00:00,17-01-2022 00:00,368.9,5,73.78
17-01-2022 00:00,18-01-2022 00:00,340.11,5,68.022
18-01-2022 00:00,19-01-2022 00:00,391.98,5,78.396
19-01-2022 00:00,20-01-2022 00:00,479.03999999999996,5,95.80799999999999
20-01-2022 00:00,21-01-2022 00:00,678.7,5,135.74
21-01-2022 00:00,22-01-2022 00:00,702.34,5,140.46800000000002
22-01-2022 00:00,23-01-2022 00:00,489.71000000000004,5,97.94200000000001
23-01-2022 00:00,24-01-2022 00:00,498.35999999999996,5,99.672
24-01-2022 00:00,25-01-2022 00:00,370.82,5,74.164
25-01-2022 00:00,26-01-2022 00:00,263.66999999999996,5,52.733999999999995
26-01-2022 00:00,27-01-2022 00:00,298.64,5,59.727999999999994
27-01-2022 00:00,28-01-2022 00:00,364.12,5,72.824
28-01-2022 00:00,29-01-2022 00:00,365.15,5,73.03
29-01-2022 00:00,30-01-2022 00:00,452.55,5,90.51
30-01-2022 00:00,31-01-2022 00:00,391.53000000000003,5,78.30600000000001
31-01-2022 00:00,01-02-2022 00:00,519.96,5,103.992
01-02-2022 00:00,02-02-2022 00:00,409.67999999999995,5,81.93599999999999
02-02-2022 00:00,03-02-2022 00:00,476.19,5,95.238
03-02-2022 00:00,04-02-2022 00:00,450.32000000000005,5,90.06400000000001
04-02-2022 00:00,05-02-2022 00:00,218.81999999999996,5,43.763999999999996
05-02-2022 00:00,06-02-2022 00:00,278.95,5,55.79
06-02-2022 00:00,07-02-2022 00:00,354.98,5,70.99600000000001
07-02-2022 00:00,08-02-2022 00:00,592.57,5,118.51400000000001
08-02-2022 00:00,09-02-2022 00:00,398.77,5,79.75399999999999
09-02-2022 00:00,10-02-2022 00:00,370.38,5,74.076
10-02-2022 00:00,11-02-2022 00:00,192.63,5,38.525999999999996
11-02-2022 00:00,12-02-2022 00:00,237.58999999999997,5,47.517999999999994
12-02-2022 00:00,13-02-2022 00:00,260.56,5,52.112
13-02-2022 00:00,14-02-2022 00:00,399.69999999999993,5,79.93999999999998
14-02-2022 00:00,15-02-2022 00:00,584.76,5,116.952
15-02-2022 00:00,16-02-2022 00:00,531.94,5,106.388
16-02-2022 00:00,17-02-2022 00:00,351.42,5,70.284
17-02-2022 00:00,18-02-2022 00:00,342.24,5,68.44800000000001
18-02-2022 00:00,19-02-2022 00:00,325.61,5,65.122
19-02-2022 00:00,20-02-2022 00:00,248.64,5,49.727999999999994
20-02-2022 00:00,21-02-2022 00:00,229.13,5,45.826
21-02-2022 00:00,22-02-2022 00:00,269.44,5,53.888
22-02-2022 00:00,23-02-2022 00:00,399.63999999999993,5,79.92799999999998
23-02-2022 00:00,24-02-2022 00:00,316.83,5,63.366
24-02-2022 00:00,25-02-2022 00:00,330.90999999999997,5,66.18199999999999
25-02-2022 00:00,26-02-2022 00:00,379.49,5,75.898
26-02-2022 00:00,27-02-2022 00:00,290.4,5,58.08
27-02-2022 00:00,28-02-2022 00:00,177.07,5,35.414
28-02-2022 00:00,01-03-2022 00:00,179.73000000000002,5,35.946000000000005
01-03-2022 00:00,02-03-2022 00:00,254.13,5,50.826
02-03-2022 00:00,03-03-2022 00:00,302.37,5,60.474000000000004
03-03-2022 00:00,04-03-2022 00:00,335.09000000000003,5,67.018
04-03-2022 00:00,05-03-2022 00:00,303.97,5,60.794000000000004
05-03-2022 00:00,06-03-2022 00:00,245.29,5,49.058
06-03-2022 00:00,07-03-2022 00:00,296.55,5,59.31
07-03-2022 00:00,08-03-2022 00:00,379.36,5,75.872
08-03-2022 00:00,09-03-2022 00:00,353.09,5,70.618
09-03-2022 00:00,10-03-2022 00:00,329.14,5,65.828
10-03-2022 00:00,11-03-2022 00:00,286.07,5,57.214
11-03-2022 00:00,12-03-2022 00:00,318.35,5,63.67
12-03-2022 00:00,13-03-2022 00:00,317.85,5,63.57000000000001
13-03-2022 00:00,14-03-2022 00:00,382.59,5,76.518
14-03-2022 00:00,15-03-2022 00:00,445.9,5,89.17999999999999
15-03-2022 00:00,16-03-2022 00:00,567.39,5,113.478
16-03-2022 00:00,17-03-2022 00:00,494.97999999999996,5,98.996
17-03-2022 00:00,18-03-2022 00:00,510.27,5,102.054
18-03-2022 00:00,19-03-2022 00:00,469.51000000000005,5,93.90200000000002
19-03-2022 00:00,20-03-2022 00:00,432.45,5,86.49
20-03-2022 00:00,21-03-2022 00:00,445.19,5,89.038
21-03-2022 00:00,22-03-2022 00:00,409.13,5,81.826
22-03-2022 00:00,23-03-2022 00:00,323.27,5,64.654
23-03-2022 00:00,24-03-2022 00:00,325.4,5,65.08
24-03-2022 00:00,25-03-2022 00:00,411.58,5,82.316
25-03-2022 00:00,26-03-2022 00:00,386.44000000000005,5,77.28800000000001
26-03-2022 00:00,27-03-2022 00:00,312.21000000000004,5,62.44200000000001
27-03-2022 00:00,28-03-2022 00:00,318.19,5,63.638
28-03-2022 00:00,29-03-2022 00:00,397.44,5,79.488
29-03-2022 00:00,30-03-2022 00:00,455.84999999999997,5,91.16999999999999
30-03-2022 00:00,31-03-2022 00:00,615.49,5,123.098
31-03-2022 00:00,01-04-2022 00:00,563.03,5,112.606
01-04-2022 00:00,02-04-2022 00:00,491.13,5,98.226
02-04-2022 00:00,03-04-2022 00:00,470.0,5,94.0
03-04-2022 00:00,04-04-2022 00:00,514.53,5,102.90599999999999
04-04-2022 00:00,05-04-2022 00:00,349.91999999999996,5,69.984
05-04-2022 00:00,06-04-2022 00:00,339.27,5,67.854
06-04-2022 00:00,07-04-2022 00:00,374.4800000000001,5,74.89600000000002
07-04-2022 00:00,08-04-2022 00:00,435.45,5,87.09
08-04-2022 00:00,09-04-2022 00:00,428.19000000000005,5,85.638
09-04-2022 00:00,10-04-2022 00:00,571.9200000000001,5,114.38400000000001
10-04-2022 00:00,11-04-2022 00:00,548.33,5,109.66600000000001
11-04-2022 00:00,12-04-2022 00:00,510.16,5,102.03200000000001
12-04-2022 00:00,13-04-2022 00:00,424.52000000000004,5,84.90400000000001
13-04-2022 00:00,14-04-2022 00:00,423.3,5,84.66
14-04-2022 00:00,15-04-2022 00:00,387.87,5,77.574
15-04-2022 00:00,16-04-2022 00:00,385.28,5,77.056
16-04-2022 00:00,17-04-2022 00:00,393.72,5,78.744
17-04-2022 00:00,18-04-2022 00:00,445.09,5,89.018
18-04-2022 00:00,19-04-2022 00:00,516.4,5,103.28
19-04-2022 00:00,20-04-2022 00:00,636.62,5,127.324
20-04-2022 00:00,21-04-2022 00:00,521.66,5,104.332
21-04-2022 00:00,22-04-2022 00:00,358.73999999999995,5,71.74799999999999
22-04-2022 00:00,23-04-2022 00:00,548.99,5,109.798
23-04-2022 00:00,24-04-2022 00:00,436.8,5,87.36
24-04-2022 00:00,25-04-2022 00:00,452.28999999999996,5,90.458
25-04-2022 00:00,26-04-2022 00:00,430.49,5,86.098
26-04-2022 00:00,27-04-2022 00:00,613.5500000000001,5,122.71000000000001
27-04-2022 00:00,28-04-2022 00:00,508.88,5,101.776
28-04-2022 00:00,29-04-2022 00:00,657.61,5,131.522
29-04-2022 00:00,30-04-2022 00:00,668.2199999999999,5,133.64399999999998
30-04-2022 00:00,01-05-2022 00:00,659.63,5,131.926
01-05-2022 00:00,02-05-2022 00:00,338.73,5,67.74600000000001
02-05-2022 00:00,03-05-2022 00:00,324.01,5,64.80199999999999
03-05-2022 00:00,04-05-2022 00:00,298.46999999999997,5,59.693999999999996
04-05-2022 00:00,05-05-2022 00:00,332.45,5,66.49
05-05-2022 00:00,06-05-2022 00:00,293.73999999999995,5,58.74799999999999
06-05-2022 00:00,07-05-2022 00:00,323.84999999999997,5,64.77
07-05-2022 00:00,08-05-2022 00:00,319.13,5,63.826
08-05-2022 00:00,09-05-2022 00:00,270.11,5,54.022000000000006
09-05-2022 00:00,10-05-2022 00:00,287.36,5,57.472
10-05-2022 00:00,11-05-2022 00:00,284.03999999999996,5,56.80799999999999
11-05-2022 00:00,12-05-2022 00:00,244.07000000000002,5,48.81400000000001
12-05-2022 00:00,13-05-2022 00:00,282.35999999999996,5,56.471999999999994
13-05-2022 00:00,14-05-2022 00:00,327.07,5,65.414
14-05-2022 00:00,15-05-2022 00:00,389.73999999999995,5,77.948
15-05-2022 00:00,16-05-2022 00:00,339.05,5,67.81
16-05-2022 00:00,17-05-2022 00:00,495.73,5,99.146
17-05-2022 00:00,18-05-2022 00:00,465.37000000000006,5,93.07400000000001
18-05-2022 00:00,19-05-2022 00:00,402.27,5,80.454
19-05-2022 00:00,20-05-2022 00:00,516.55,5,103.30999999999999
20-05-2022 00:00,21-05-2022 00:00,423.20000000000005,4,105.80000000000001
21-05-2022 00:00,22-05-2022 00:00,334.71000000000004,5,66.94200000000001
22-05-2022 00:00,23-05-2022 00:00,218.58,5,43.716
23-05-2022 00:00,24-05-2022 00:00,169.95,5,33.989999999999995
24-05-2022 00:00,25-05-2022 00:00,182.23,5,36.446
25-05-2022 00:00,26-05-2022 00:00,228.97000000000003,5,45.794000000000004
26-05-2022 00:00,27-05-2022 00:00,261.22999999999996,5,52.245999999999995
27-05-2022 00:00,28-05-2022 00:00,264.48999999999995,5,52.89799999999999
28-05-2022 00:00,29-05-2022 00:00,246.89999999999998,5,49.379999999999995
29-05-2022 00:00,30-05-2022 00:00,303.59000000000003,5,60.718
30-05-2022 00:00,31-05-2022 00:00,288.82,5,57.763999999999996
31-05-2022 00:00,01-06-2022 00:00,402.03000000000003,5,80.406
01-06-2022 00:00,02-06-2022 00:00,398.64,5,79.728
02-06-2022 00:00,03-06-2022 00:00,395.88,5,79.176
03-06-2022 00:00,04-06-2022 00:00,542.75,5,108.55
04-06-2022 00:00,05-06-2022 00:00,485.59999999999997,5,97.11999999999999
05-06-2022 00:00,06-06-2022 00:00,444.2,5,88.84
06-06-2022 00:00,07-06-2022 00:00,441.52,5,88.304
07-06-2022 00:00,08-06-2022 00:00,455.59000000000003,5,91.11800000000001
08-06-2022 00:00,09-06-2022 00:00,537.92,5,107.58399999999999
09-06-2022 00:00,10-06-2022 00:00,544.9300000000001,5,108.98600000000002
10-06-2022 00:00,11-06-2022 00:00,376.86,5,75.372
11-06-2022 00:00,12-06-2022 00:00,514.0600000000001,5,102.81200000000001
12-06-2022 00:00,13-06-2022 00:00,617.35,5,123.47
13-06-2022 00:00,14-06-2022 00:00,497.99,5,99.598
14-06-2022 00:00,15-06-2022 00:00,349.9,5,69.97999999999999
15-06-2022 00:00,16-06-2022 00:00,328.06,5,65.612
16-06-2022 00:00,17-06-2022 00:00,190.14999999999998,5,38.029999999999994
17-06-2022 00:00,18-06-2022 00:00,166.10999999999996,5,33.221999999999994
18-06-2022 00:00,19-06-2022 00:00,208.70000000000002,5,41.74
19-06-2022 00:00,20-06-2022 00:00,181.00000000000003,5,36.2
20-06-2022 00:00,21-06-2022 00:00,151.96,5,30.392000000000003
21-06-2022 00:00,22-06-2022 00:00,161.84000000000003,5,32.36800000000001
22-06-2022 00:00,23-06-2022 00:00,213.67000000000002,5,42.734
23-06-2022 00:00,24-06-2022 00:00,258.45,5,51.69
24-06-2022 00:00,25-06-2022 00:00,275.22,5,55.044000000000004
25-06-2022 00:00,26-06-2022 00:00,261.87,5,52.374
26-06-2022 00:00,26-06-2022 20:27,194.71000000000004,5,38.94200000000001
